Symbol,Date,Open,High,Low,Close,Volume
NESTLE,1/23/2024,"8,250.00","8,450.00","8,250.00","8,350.00",60
NESTLE,1/24/2024,"8,300.00","8,300.00","8,300.00","8,300.00",20
NESTLE,1/26/2024,"8,300.00","8,300.00","8,200.00","8,300.00",100
NESTLE,1/31/2024,"8,200.00","8,200.00","8,200.00","8,200.00",120
NESTLE,2/2/2024,"8,200.00","8,200.10","8,200.00","8,200.00",540
NESTLE,2/6/2024,"8,199.00","8,200.00","8,199.00","8,200.00",1440
NESTLE,2/9/2024,"8,200.00","8,200.00","8,200.00","8,200.00",100
NESTLE,2/19/2024,"7,850.00","8,100.00","7,850.00","7,910.11",60
NESTLE,2/26/2024,"7,725.00","7,735.00","7,560.00","7,580.00",120
NESTLE,2/27/2024,"7,012.00","7,888.99","7,012.00","7,780.00",60
NESTLE,3/1/2024,"7,870.00","7,870.00","7,870.00","7,870.00",20
NESTLE,3/5/2024,"7,700.00","7,700.00","7,655.00","7,677.50",40
NESTLE,3/6/2024,"8,100.00","8,200.00","8,100.00","8,200.00",40
NESTLE,3/7/2024,"7,980.00","7,980.00","7,700.00","7,890.00",80
NESTLE,3/8/2024,"7,625.00","8,400.00","7,625.00","8,050.00",140
NESTLE,3/11/2024,"7,640.11","7,650.00","7,451.07","7,577.77",220
NESTLE,3/12/2024,"7,500.01","7,500.01","7,480.00","7,480.00",80
NESTLE,3/13/2024,"7,980.00","7,980.00","7,430.88","7,430.88",40
NESTLE,3/14/2024,"7,500.00","7,500.00","7,500.00","7,500.00",20
NESTLE,3/19/2024,"7,000.30","7,420.00","7,000.30","7,420.00",140
NESTLE,3/20/2024,"7,510.00","7,510.00","7,510.00","7,510.00",20
NESTLE,3/22/2024,"7,210.11","7,210.11","7,200.00","7,200.00",200
NESTLE,3/25/2024,"7,300.00","7,400.00","7,300.00","7,400.00",80
NESTLE,3/27/2024,"7,400.00","7,650.00","7,400.00","7,635.00",100
NESTLE,3/28/2024,"7,889.00","7,889.00","7,600.00","7,600.33",160
NESTLE,4/4/2024,"7,400.00","7,600.33","7,400.00","7,566.89",140
NESTLE,4/15/2024,"7,501.00","7,526.00","7,501.00","7,525.00",60
NESTLE,4/16/2024,"7,525.00","7,525.00","7,525.00","7,525.00",40
NESTLE,4/17/2024,"7,600.00","7,600.00","7,600.00","7,600.00",40
NESTLE,4/18/2024,"7,600.00","7,600.00","7,400.00","7,547.50",160
NESTLE,4/19/2024,"7,400.00","7,600.00","7,400.00","7,600.00",320
